train_282.dat	0
train_283.dat	0
train_284.dat	0
train_285.dat	0
train_286.dat	0
train_287.dat	0
train_288.dat	0
train_289.dat	0
train_290.dat	0
train_291.dat	0
train_292.dat	0
train_293.dat	0
train_294.dat	0
train_295.dat	0
train_296.dat	0
train_297.dat	0
train_298.dat	0
train_299.dat	0
train_300.dat	0
train_301.dat	0
train_302.dat	0
train_303.dat	1
train_304.dat	1
train_305.dat	1
train_306.dat	1
train_307.dat	1
train_308.dat	1
train_309.dat	1
train_310.dat	1
train_311.dat	1
train_312.dat	1
train_313.dat	1
train_314.dat	1
train_315.dat	1
train_316.dat	1
train_317.dat	1
train_318.dat	1
train_319.dat	1
train_320.dat	1
train_321.dat	1
train_322.dat	1
train_323.dat	1
train_324.dat	1
train_325.dat	1
train_326.dat	1
train_327.dat	1
train_328.dat	1
train_329.dat	1
train_330.dat	1
train_331.dat	1
train_332.dat	1
train_333.dat	1
train_334.dat	1
train_335.dat	1
train_336.dat	1
train_337.dat	1
train_338.dat	1
train_339.dat	1
train_340.dat	1
train_341.dat	1
train_342.dat	1
train_343.dat	1
train_344.dat	1
train_345.dat	1
train_346.dat	1
train_347.dat	1
train_348.dat	1
train_349.dat	1
train_350.dat	1
train_351.dat	1
train_352.dat	0
train_353.dat	0
train_354.dat	0
train_355.dat	0
train_356.dat	0
train_357.dat	0
train_358.dat	0
train_359.dat	0
train_360.dat	0
train_361.dat	0
train_362.dat	0
train_363.dat	0
train_364.dat	0
train_365.dat	0
train_366.dat	0
train_367.dat	0
train_368.dat	0
train_369.dat	0
train_370.dat	0
train_371.dat	0
train_372.dat	0
train_373.dat	0
train_374.dat	0
train_375.dat	0
train_376.dat	0
train_377.dat	0
train_378.dat	0
train_379.dat	0
train_380.dat	0
train_381.dat	0
train_382.dat	0
train_383.dat	0
train_384.dat	0
train_385.dat	0
train_386.dat	0
train_387.dat	0
train_388.dat	0
train_389.dat	0
train_390.dat	0
train_391.dat	1
train_392.dat	1
train_393.dat	1
train_394.dat	1
train_395.dat	1
train_396.dat	1
train_397.dat	1
train_398.dat	1
train_399.dat	1
train_400.dat	1
train_401.dat	1
train_402.dat	1
train_403.dat	1
train_404.dat	1
train_405.dat	1
train_406.dat	1
train_407.dat	1
train_408.dat	1
train_409.dat	1
train_410.dat	1
train_411.dat	1
train_412.dat	1
train_413.dat	1
train_414.dat	1
train_415.dat	1
train_416.dat	1
train_417.dat	1
train_418.dat	1
train_419.dat	1
train_420.dat	1
train_421.dat	1
train_422.dat	1
train_423.dat	1
train_424.dat	1
train_425.dat	1
train_426.dat	1
train_427.dat	1
train_428.dat	1
train_429.dat	1
train_430.dat	1
train_431.dat	1
train_432.dat	1
train_433.dat	1
train_434.dat	1
train_435.dat	1
train_436.dat	1
train_437.dat	1
train_438.dat	1
train_439.dat	1
train_440.dat	0
train_441.dat	0
train_442.dat	0
train_443.dat	0
train_444.dat	0
train_445.dat	0
train_446.dat	0
train_447.dat	0
train_448.dat	0
train_449.dat	0
train_450.dat	0
train_451.dat	0
train_452.dat	0
train_453.dat	0
train_454.dat	0
train_455.dat	0
train_456.dat	0
train_457.dat	0
train_458.dat	0
train_459.dat	0
train_460.dat	0
train_461.dat	0
train_462.dat	0
train_463.dat	0
train_464.dat	0
train_465.dat	0
train_466.dat	0
train_467.dat	0
train_468.dat	0
train_469.dat	0
train_470.dat	0
train_471.dat	0
train_472.dat	0
train_473.dat	0
train_474.dat	0
train_475.dat	0
train_476.dat	0
train_477.dat	0
train_478.dat	0
train_479.dat	1
train_480.dat	1
train_481.dat	1
train_482.dat	1
train_483.dat	1
train_484.dat	1
train_485.dat	1
train_486.dat	1
train_487.dat	1
train_488.dat	1
train_489.dat	1
train_490.dat	1
train_491.dat	1
train_492.dat	1
train_493.dat	1
train_494.dat	1
train_495.dat	1
train_496.dat	1
train_497.dat	1
train_498.dat	1
train_499.dat	1
train_500.dat	1
train_501.dat	1
train_502.dat	1
train_503.dat	1
train_504.dat	1
train_505.dat	1
train_506.dat	1
train_507.dat	1
train_508.dat	1
train_509.dat	1
train_510.dat	1
train_511.dat	1
train_512.dat	1
train_513.dat	1
train_514.dat	1
train_515.dat	1
train_516.dat	1
train_517.dat	1
train_518.dat	1
train_519.dat	1
train_520.dat	1
train_521.dat	1
train_522.dat	1
train_523.dat	1
train_524.dat	1
train_525.dat	1
train_526.dat	1
train_527.dat	1
train_528.dat	0
train_529.dat	0
train_530.dat	0
train_531.dat	0
train_532.dat	0
train_533.dat	0
train_534.dat	0
train_535.dat	0
train_536.dat	0
train_537.dat	0
train_538.dat	0
train_539.dat	0
train_540.dat	0
train_541.dat	0
train_542.dat	0
train_543.dat	0
train_544.dat	0
train_545.dat	0
train_546.dat	0
train_547.dat	0
train_548.dat	0
train_549.dat	0
train_550.dat	0
train_551.dat	0
train_552.dat	0
train_553.dat	0
train_554.dat	0
train_555.dat	0
train_556.dat	0
train_557.dat	0
train_558.dat	0
train_559.dat	0
train_560.dat	0
train_561.dat	0
train_562.dat	0
train_563.dat	0
train_564.dat	0
train_565.dat	0
train_566.dat	0
train_567.dat	1
train_568.dat	1
train_569.dat	1
train_570.dat	1
train_571.dat	1
train_572.dat	1
train_573.dat	1
train_574.dat	1
train_575.dat	1
train_576.dat	1
train_577.dat	1
train_578.dat	1
train_579.dat	1
train_580.dat	1
train_581.dat	1
train_582.dat	1
train_583.dat	1
train_584.dat	1
train_585.dat	1
train_586.dat	1
train_587.dat	1
train_588.dat	1
train_589.dat	1
train_590.dat	1
train_591.dat	1
train_592.dat	1
train_593.dat	1
train_594.dat	1
train_595.dat	1
train_596.dat	1
train_597.dat	1
train_598.dat	1
train_599.dat	1
train_600.dat	1
train_601.dat	1
train_602.dat	1
train_603.dat	1
train_604.dat	1
train_605.dat	1
train_606.dat	1
train_607.dat	1
train_608.dat	1
train_609.dat	1
train_610.dat	1
train_611.dat	1
train_612.dat	1
train_613.dat	1
train_614.dat	1
train_615.dat	1
train_616.dat	0
train_617.dat	0
train_618.dat	0
train_619.dat	0
train_620.dat	0
train_621.dat	0
train_622.dat	0
train_623.dat	0
train_624.dat	0
train_625.dat	0
train_626.dat	0
train_627.dat	0
train_628.dat	0
train_629.dat	0
train_630.dat	0
train_631.dat	0
train_632.dat	0
train_633.dat	0
train_634.dat	0
train_635.dat	0
train_636.dat	0
train_637.dat	0
train_638.dat	0
train_639.dat	0
train_640.dat	0
train_641.dat	0
train_642.dat	0
train_643.dat	0
train_644.dat	0
train_645.dat	0
train_646.dat	0
train_647.dat	0
train_648.dat	0
train_649.dat	0
train_650.dat	0
train_651.dat	0
train_652.dat	0
train_653.dat	0
train_654.dat	0
train_655.dat	1
train_656.dat	1
train_657.dat	1
train_658.dat	1
train_659.dat	1
train_660.dat	1
train_661.dat	1
train_662.dat	1
train_663.dat	1
train_664.dat	1
train_665.dat	1
train_666.dat	1
train_667.dat	1
train_668.dat	1
train_669.dat	1
train_670.dat	1
train_671.dat	1
train_672.dat	1
train_673.dat	1
train_674.dat	1
train_675.dat	1
train_676.dat	1
train_677.dat	1
train_678.dat	1
train_679.dat	1
train_680.dat	1
train_681.dat	1
train_682.dat	1
train_683.dat	1
train_684.dat	1
train_685.dat	1
train_686.dat	1
train_687.dat	1
train_688.dat	1
train_689.dat	1
train_690.dat	1
train_691.dat	1
train_692.dat	1
train_693.dat	1
train_694.dat	1
train_695.dat	1
train_696.dat	1
train_697.dat	1
train_698.dat	1
train_699.dat	1
train_700.dat	1
train_701.dat	1
train_702.dat	1
train_703.dat	1
